Version;Implicit;DataOwnerCode;DestCode;DestNameFull;DestNameMain;DestNameDetail;RelevantDestNameDetail;DestNameMain21;DestNameDetail21;DestNameMain19;DestNameDetail19;DestNameMain16;DestNameDetail16;DestIcon;DestColor
1;true;CXX;A03501038;Bemmel Papenstraat;Bemmel;Papenstraat;false;Bemmel;Papenstraat;Bemmel;Papenstraat;Bemmel;Papenstraat;;
1;true;CXX;A03501070;Elst ;Elst;;false;Elst;;Elst;;Elst;;;
1;true;CXX;A03501096;Nijmegen Centraal Station;Nijmegen;Centraal Station;false;Nijmegen;Centraal Station;Nijmegen;Centraal Station;Nijmegen;Centraal Station;;
1;true;CXX;A03509791;Zetten ;Zetten;;false;Zetten;;Zetten;;Zetten;;;
1;true;CXX;A03509792;Zetten Station Zetten Andelst;Zetten;Station Zetten A;false;Zetten;Station Zetten A;Zetten;Station Zetten A;Zetten;Station Zetten A;;
1;true;CXX;A03519092;Valburg Kerkplein;Valburg;Kerkplein;false;Valburg;Kerkplein;Valburg;Kerkplein;Valburg;Kerkplein;;
1;true;CXX;A03537765;Bemmel ;Bemmel;;false;Bemmel;;Bemmel;;Bemmel;;;
1;true;CXX;A03544265;Zetten Lingebrug;Zetten;Lingebrug;false;Zetten;Lingebrug;Zetten;Lingebrug;Zetten;Lingebrug;;
1;true;CXX;A04300986;Arnhem Beyerinckweg;Arnhem;Beyerinckweg;false;Arnhem;Beyerinckweg;Arnhem;Beyerinckweg;Arnhem;Beyerinckweg;;
1;true;CXX;A04301001;Arnhem Keulseslag;Arnhem;Keulseslag;false;Arnhem;Keulseslag;Arnhem;Keulseslag;Arnhem;Keulseslag;;
1;true;CXX;A04301010;Arnhem CS ;Arnhem CS;;false;Arnhem CS;;Arnhem CS;;Arnhem CS;;;
1;true;CXX;A04301013;Arnhem CS ;Arnhem CS;;false;Arnhem CS;;Arnhem CS;;Arnhem CS;;;
1;true;CXX;A04301025;Arnhem Wkc Presikhaaf;Arnhem;Wkc Presikhaaf;false;Arnhem;Wkc Presikhaaf;Arnhem;Wkc Presikhaaf;Arnhem;Wkc Presikhaaf;;
1;true;CXX;A04301029;Apeldoorn Busstation;Apeldoorn;Busstation;false;Apeldoorn;Busstation;Apeldoorn;Busstation;Apeldoorn;Busstation;;
1;true;CXX;A04301049;Dieren Station ;Dieren Station;;false;Dieren Station;;Dieren Station;;Dieren Station;;;
1;true;CXX;A04301050;Dieren Callunaplein;Dieren;Callunaplein;false;Dieren;Callunaplein;Dieren;Callunaplein;Dieren;Callunaplein;;
1;true;CXX;A04301051;Dieren Cederlaan;Dieren;Cederlaan;false;Dieren;Cederlaan;Dieren;Cederlaan;Dieren;Cederlaan;;
1;true;CXX;A04301063;Eerbeek Coldenhovenseweg;Eerbeek;Coldenhovenseweg;false;Eerbeek;Coldenhovenseweg;Eerbeek;Coldenhovenseweg;Eerbeek;Coldenhovenseweg;;
1;true;CXX;A04301095;Loenen Centrum ;Loenen Centrum;;false;Loenen Centrum;;Loenen Centrum;;Loenen Centrum;;;
1;true;CXX;A04301114;Velp Beekhuizenseweg;Velp;Beekhuizenseweg;false;Velp;Beekhuizenseweg;Velp;Beekhuizenseweg;Velp;Beekhuizenseweg;;
1;true;CXX;A04301118;Velp Ziekenhuis/Waterstraat;Velp;Ziekenhuis/Water;false;Velp;Ziekenhuis/Water;Velp;Ziekenhuis/Water;Velp;Ziekenhuis/Water;;
1;true;CXX;A04331560;Arnhem Kramersgildeplein;Arnhem;Kramersgildeplei;false;Arnhem;Kramersgildeplei;Arnhem;Kramersgildeplei;Arnhem;Kramersgildeplei;;
1;true;CXX;A04332644;Arnhem CS ;Arnhem CS;;false;Arnhem CS;;Arnhem CS;;Arnhem CS;;;
1;true;CXX;A04340505;Loenen Leeuwenbergweg;Loenen;Leeuwenbergweg;false;Loenen;Leeuwenbergweg;Loenen;Leeuwenbergweg;Loenen;Leeuwenbergweg;;
1;true;CXX;A05101010;Arnhem CS ;Arnhem CS;;false;Arnhem CS;;Arnhem CS;;Arnhem CS;;;
1;true;CXX;A05101013;Arnhem CS ;Arnhem CS;;false;Arnhem CS;;Arnhem CS;;Arnhem CS;;;
1;true;CXX;A05101053;Doorwerth Kievitsdel;Doorwerth;Kievitsdel;false;Doorwerth;Kievitsdel;Doorwerth;Kievitsdel;Doorwerth;Kievitsdel;;
1;true;CXX;A05101054;Doorwerth Winkelcentrum de Weerd;Doorwerth;Winkelcentrum de;false;Doorwerth;Winkelcentrum de;Doorwerth;Winkelcentrum de;Doorwerth;Winkelcentrum de;;
1;true;CXX;A05101086;Heveadorp Beeklaan;Heveadorp;Beeklaan;false;Heveadorp;Beeklaan;Heveadorp;Beeklaan;Heveadorp;Beeklaan;;
1;true;CXX;A05101103;Oosterbeek v. Toulon v.d. Koogweg;Oosterbeek;v. Toulon v.d. K;false;Oosterbeek;v. Toulon v.d. K;Oosterbeek;v. Toulon v.d. K;Oosterbeek;v. Toulon v.d. K;;
1;true;CXX;A05101107;Renkum Europalaan;Renkum;Europalaan;false;Renkum;Europalaan;Renkum;Europalaan;Renkum;Europalaan;;
1;true;CXX;A05101120;Wageningen ;Wageningen;;false;Wageningen;;Wageningen;;Wageningen;;;
1;true;CXX;A05132066;Renkum Bokkedijk;Renkum;Bokkedijk;false;Renkum;Bokkedijk;Renkum;Bokkedijk;Renkum;Bokkedijk;;
1;true;CXX;A05132644;Arnhem CS ;Arnhem CS;;false;Arnhem CS;;Arnhem CS;;Arnhem CS;;;
1;true;CXX;A05401120;Wageningen ;Wageningen;;false;Wageningen;;Wageningen;;Wageningen;;;
1;true;CXX;A05429846;Heteren Polderstraat;Heteren;Polderstraat;false;Heteren;Polderstraat;Heteren;Polderstraat;Heteren;Polderstraat;;
1;true;CXX;A05432806;Renkum Heidesteinlaan;Renkum;Heidesteinlaan;false;Renkum;Heidesteinlaan;Renkum;Heidesteinlaan;Renkum;Heidesteinlaan;;
1;true;CXX;A05601013;Arnhem CS ;Arnhem CS;;false;Arnhem CS;;Arnhem CS;;Arnhem CS;;;
1;true;CXX;A05601120;Wageningen ;Wageningen;;false;Wageningen;;Wageningen;;Wageningen;;;
1;true;CXX;A05603646;Heteren ;Heteren;;false;Heteren;;Heteren;;Heteren;;;
1;true;CXX;A05629846;Heteren Polderstraat;Heteren;Polderstraat;false;Heteren;Polderstraat;Heteren;Polderstraat;Heteren;Polderstraat;;
1;true;CXX;A05630307;Heteren PvMG Groen;Heteren;PvMG Groen;false;Heteren;PvMG Groen;Heteren;PvMG Groen;Heteren;PvMG Groen;;
1;true;CXX;A05633144;Heteren Elzenpas;Heteren;Elzenpas;false;Heteren;Elzenpas;Heteren;Elzenpas;Heteren;Elzenpas;;
1;true;CXX;A06000997;Arnhem Gr. van Prinstererstraat;Arnhem;Gr. van Prinster;false;Arnhem;Gr. van Prinster;Arnhem;Gr. van Prinster;Arnhem;Gr. van Prinster;;
1;true;CXX;A06001010;Arnhem CS ;Arnhem CS;;false;Arnhem CS;;Arnhem CS;;Arnhem CS;;;
1;true;CXX;A06001013;Arnhem CS ;Arnhem CS;;false;Arnhem CS;;Arnhem CS;;Arnhem CS;;;
1;true;CXX;A06001058;Duiven Dorp ;Duiven Dorp;;false;Duiven Dorp;;Duiven Dorp;;Duiven Dorp;;;
1;true;CXX;A06001059;Duiven Den Eng ;Duiven Den Eng;;false;Duiven Den Eng;;Duiven Den Eng;;Duiven Den Eng;;;
1;true;CXX;A06001113;Tolkamer ;Tolkamer;;false;Tolkamer;;Tolkamer;;Tolkamer;;;
1;true;CXX;A06001123;Westervoort Het Ambacht;Westervoort;Het Ambacht;false;Westervoort;Het Ambacht;Westervoort;Het Ambacht;Westervoort;Het Ambacht;;
1;true;CXX;A06001125;Westervoort Lange Maat;Westervoort;Lange Maat;false;Westervoort;Lange Maat;Westervoort;Lange Maat;Westervoort;Lange Maat;;
1;true;CXX;A06001126;Westervoort Ganzenpoel;Westervoort;Ganzenpoel;false;Westervoort;Ganzenpoel;Westervoort;Ganzenpoel;Westervoort;Ganzenpoel;;
1;true;CXX;A06001128;Zevenaar Station;Zevenaar;Station;false;Zevenaar;Station;Zevenaar;Station;Zevenaar;Station;;
1;true;CXX;A06001129;Zevenaar G. Gezellestr.;Zevenaar;G. Gezellestr.;false;Zevenaar;G. Gezellestr.;Zevenaar;G. Gezellestr.;Zevenaar;G. Gezellestr.;;
1;true;CXX;A06031177;Westervoort Leigraaf;Westervoort;Leigraaf;false;Westervoort;Leigraaf;Westervoort;Leigraaf;Westervoort;Leigraaf;;
1;true;CXX;A06032644;Arnhem CS ;Arnhem CS;;false;Arnhem CS;;Arnhem CS;;Arnhem CS;;;
1;true;CXX;A06101010;Arnhem CS ;Arnhem CS;;false;Arnhem CS;;Arnhem CS;;Arnhem CS;;;
1;true;CXX;A06101013;Arnhem CS ;Arnhem CS;;false;Arnhem CS;;Arnhem CS;;Arnhem CS;;;
1;true;CXX;A06101059;Duiven Den Eng ;Duiven Den Eng;;false;Duiven Den Eng;;Duiven Den Eng;;Duiven Den Eng;;;
1;true;CXX;A06101123;Westervoort Het Ambacht;Westervoort;Het Ambacht;false;Westervoort;Het Ambacht;Westervoort;Het Ambacht;Westervoort;Het Ambacht;;
1;true;CXX;A06101126;Westervoort Ganzenpoel;Westervoort;Ganzenpoel;false;Westervoort;Ganzenpoel;Westervoort;Ganzenpoel;Westervoort;Ganzenpoel;;
1;true;CXX;A06101128;Zevenaar Station;Zevenaar;Station;false;Zevenaar;Station;Zevenaar;Station;Zevenaar;Station;;
1;true;CXX;A06106258;Duiven Centerpoort Noord;Duiven;Centerpoort Noor;false;Duiven;Centerpoort Noor;Duiven;Centerpoort Noor;Duiven;Centerpoort Noor;;
1;true;CXX;A06124724;Westervoort Station;Westervoort;Station;false;Westervoort;Station;Westervoort;Station;Westervoort;Station;;
1;true;CXX;A06132644;Arnhem CS ;Arnhem CS;;false;Arnhem CS;;Arnhem CS;;Arnhem CS;;;
1;true;CXX;A06200997;Arnhem Gr. van Prinstererstraat;Arnhem;Gr. van Prinster;false;Arnhem;Gr. van Prinster;Arnhem;Gr. van Prinster;Arnhem;Gr. van Prinster;;
1;true;CXX;A06201010;Arnhem CS ;Arnhem CS;;false;Arnhem CS;;Arnhem CS;;Arnhem CS;;;
1;true;CXX;A06201013;Arnhem CS ;Arnhem CS;;false;Arnhem CS;;Arnhem CS;;Arnhem CS;;;
1;true;CXX;A06201060;Duiven Station ;Duiven Station;;false;Duiven Station;;Duiven Station;;Duiven Station;;;
1;true;CXX;A06201061;Duiven Schapenweide;Duiven;Schapenweide;false;Duiven;Schapenweide;Duiven;Schapenweide;Duiven;Schapenweide;;
1;true;CXX;A06201126;Westervoort Ganzenpoel;Westervoort;Ganzenpoel;false;Westervoort;Ganzenpoel;Westervoort;Ganzenpoel;Westervoort;Ganzenpoel;;
1;true;CXX;A06206258;Duiven Centerpoort Noord;Duiven;Centerpoort Noor;false;Duiven;Centerpoort Noor;Duiven;Centerpoort Noor;Duiven;Centerpoort Noor;;
1;true;CXX;A06232644;Arnhem CS ;Arnhem CS;;false;Arnhem CS;;Arnhem CS;;Arnhem CS;;;
1;true;CXX;A06601127;Westervoort Gemeentehuis;Westervoort;Gemeentehuis;false;Westervoort;Gemeentehuis;Westervoort;Gemeentehuis;Westervoort;Gemeentehuis;;
1;true;CXX;A06606258;Duiven Centerpoort Noord;Duiven;Centerpoort Noor;false;Duiven;Centerpoort Noor;Duiven;Centerpoort Noor;Duiven;Centerpoort Noor;;
1;true;CXX;A06606263;Duiven Ikea;Duiven;Ikea;false;Duiven;Ikea;Duiven;Ikea;Duiven;Ikea;;
1;true;CXX;A06624724;Westervoort Station;Westervoort;Station;false;Westervoort;Station;Westervoort;Station;Westervoort;Station;;
1;true;CXX;A06631177;Westervoort Leigraaf;Westervoort;Leigraaf;false;Westervoort;Leigraaf;Westervoort;Leigraaf;Westervoort;Leigraaf;;
1;true;CXX;A06640744;Duiven Alliander;Duiven;Alliander;false;Duiven;Alliander;Duiven;Alliander;Duiven;Alliander;;
1;true;CXX;A07001073;Giesbeek Zwalmstraat;Giesbeek;Zwalmstraat;false;Giesbeek;Zwalmstraat;Giesbeek;Zwalmstraat;Giesbeek;Zwalmstraat;;
1;true;CXX;A07004597;Rozendaal Rhedens Lyceum;Rozendaal;Rhedens Lyceum;false;Rozendaal;Rhedens Lyceum;Rozendaal;Rhedens Lyceum;Rozendaal;Rhedens Lyceum;;
1;true;CXX;A07101062;Eerbeek Centrum ;Eerbeek Centrum;;false;Eerbeek Centrum;;Eerbeek Centrum;;Eerbeek Centrum;;;
1;true;CXX;A07104597;Rozendaal Rhedens Lyceum;Rozendaal;Rhedens Lyceum;false;Rozendaal;Rhedens Lyceum;Rozendaal;Rhedens Lyceum;Rozendaal;Rhedens Lyceum;;
1;true;CXX;A07201010;Arnhem CS ;Arnhem CS;;false;Arnhem CS;;Arnhem CS;;Arnhem CS;;;
1;true;CXX;A07201013;Arnhem CS ;Arnhem CS;;false;Arnhem CS;;Arnhem CS;;Arnhem CS;;;
1;true;CXX;A07204122;Huissen Bergerden;Huissen;Bergerden;false;Huissen;Bergerden;Huissen;Bergerden;Huissen;Bergerden;;
1;true;CXX;A07232644;Arnhem CS ;Arnhem CS;;false;Arnhem CS;;Arnhem CS;;Arnhem CS;;;
1;true;CXX;A07829022;Arnhem Sportcentrum Papendal;Arnhem;Sportcentrum Pap;false;Arnhem;Sportcentrum Pap;Arnhem;Sportcentrum Pap;Arnhem;Sportcentrum Pap;;
1;true;CXX;A07840464;Arnhem Het Venster;Arnhem;Het Venster;false;Arnhem;Het Venster;Arnhem;Het Venster;Arnhem;Het Venster;;
1;true;CXX;A07840465;Arnhem Beekdal Lyceum;Arnhem;Beekdal Lyceum;false;Arnhem;Beekdal Lyceum;Arnhem;Beekdal Lyceum;Arnhem;Beekdal Lyceum;;
1;true;CXX;A30001010;Arnhem CS ;Arnhem CS;;false;Arnhem CS;;Arnhem CS;;Arnhem CS;;;
1;true;CXX;A30001013;Arnhem CS ;Arnhem CS;;false;Arnhem CS;;Arnhem CS;;Arnhem CS;;;
1;true;CXX;A30001036;Bemmel Klein Rome;Bemmel;Klein Rome;false;Bemmel;Klein Rome;Bemmel;Klein Rome;Bemmel;Klein Rome;;
1;true;CXX;A30001038;Bemmel Papenstraat;Bemmel;Papenstraat;false;Bemmel;Papenstraat;Bemmel;Papenstraat;Bemmel;Papenstraat;;
1;true;CXX;A30001081;Huissen Grevenveld;Huissen;Grevenveld;false;Huissen;Grevenveld;Huissen;Grevenveld;Huissen;Grevenveld;;
1;true;CXX;A30001082;Huissen Stadswal;Huissen;Stadswal;false;Huissen;Stadswal;Huissen;Stadswal;Huissen;Stadswal;;
1;true;CXX;A30001092;Lent Station ;Lent Station;;false;Lent Station;;Lent Station;;Lent Station;;;
1;true;CXX;A300010961;Nijmegen CS via Bemmel;Nijmegen CS;via Bemmel;true;Nijmegen CS;via Bemmel;Nijmegen CS;via Bemmel;Nijmegen CS;via Bemmel;;
1;true;CXX;A30001096;Nijmegen CS ;Nijmegen CS;;false;Nijmegen CS;;Nijmegen CS;;Nijmegen CS;;;
1;true;CXX;A30001097;Nijmegen Hunnerpark;Nijmegen;Hunnerpark;false;Nijmegen;Hunnerpark;Nijmegen;Hunnerpark;Nijmegen;Hunnerpark;;
1;true;CXX;A300112031;Nijmegen via Bemmel;Nijmegen;via Bemmel;true;Nijmegen;via Bemmel;Nijmegen;via Bemmel;Nijmegen;via Bemmel;;
1;true;CXX;A30011203;Nijmegen Heyendaal;Nijmegen;Heyendaal;false;Nijmegen;Heyendaal;Nijmegen;Heyendaal;Nijmegen;Heyendaal;;
1;true;CXX;A30014661;Nijmegen Heyendaal;Nijmegen;Heyendaal;false;Nijmegen;Heyendaal;Nijmegen;Heyendaal;Nijmegen;Heyendaal;;
1;true;CXX;A30016133;Nijmegen Radboud UMC;Nijmegen;Radboud UMC;false;Nijmegen;Radboud UMC;Nijmegen;Radboud UMC;Nijmegen;Radboud UMC;;
1;true;CXX;A30017726;Nijmegen Nassausingel;Nijmegen;Nassausingel;false;Nijmegen;Nassausingel;Nijmegen;Nassausingel;Nijmegen;Nassausingel;;
1;true;CXX;A30018922;Ressen P+R Noord;Ressen;P+R Noord;false;Ressen;P+R Noord;Ressen;P+R Noord;Ressen;P+R Noord;;
1;true;CXX;A30018944;Nijmegen Spinozagebouw;Nijmegen;Spinozagebouw;false;Nijmegen;Spinozagebouw;Nijmegen;Spinozagebouw;Nijmegen;Spinozagebouw;;
1;true;CXX;A30031666;Huissen Agropark;Huissen;Agropark;false;Huissen;Agropark;Huissen;Agropark;Huissen;Agropark;;
1;true;CXX;A30032644;Arnhem CS ;Arnhem CS;;false;Arnhem CS;;Arnhem CS;;Arnhem CS;;;
1;true;CXX;A30042264;Huissen Mea Vota;Huissen;Mea Vota;false;Huissen;Mea Vota;Huissen;Mea Vota;Huissen;Mea Vota;;
1;true;CXX;A33101010;Arnhem CS ;Arnhem CS;;false;Arnhem CS;;Arnhem CS;;Arnhem CS;;;
1;true;CXX;A33101013;Arnhem CS ;Arnhem CS;;false;Arnhem CS;;Arnhem CS;;Arnhem CS;;;
1;true;CXX;A33101026;Arnhem IJsseloord 2;Arnhem;IJsseloord 2;false;Arnhem;IJsseloord 2;Arnhem;IJsseloord 2;Arnhem;IJsseloord 2;;
1;true;CXX;A33101070;Elst Station ;Elst Station;;false;Elst Station;;Elst Station;;Elst Station;;;
1;true;CXX;A33101092;Lent Station ;Lent Station;;false;Lent Station;;Lent Station;;Lent Station;;;
1;true;CXX;A33101096;Nijmegen CS ;Nijmegen CS;;false;Nijmegen CS;;Nijmegen CS;;Nijmegen CS;;;
1;true;CXX;A33101097;Nijmegen Hunnerpark;Nijmegen;Hunnerpark;false;Nijmegen;Hunnerpark;Nijmegen;Hunnerpark;Nijmegen;Hunnerpark;;
1;true;CXX;A33101099;Nijmegen Sint Canisiussingel;Nijmegen;Sint Canisiussin;false;Nijmegen;Sint Canisiussin;Nijmegen;Sint Canisiussin;Nijmegen;Sint Canisiussin;;
1;true;CXX;A33101104;Oosterhout Stationsstraat;Oosterhout;Stationsstraat;false;Oosterhout;Stationsstraat;Oosterhout;Stationsstraat;Oosterhout;Stationsstraat;;
1;true;CXX;A33109335;Velp Zuid ;Velp Zuid;;false;Velp Zuid;;Velp Zuid;;Velp Zuid;;;
1;true;CXX;A33116110;Nijmgn Aldenhof ;Nijmgn Aldenhof;;false;Nijmgn Aldenhof;;Nijmgn Aldenhof;;Nijmgn Aldenhof;;;
1;true;CXX;A33116112;Nijmegen Brabantse Poort;Nijmegen;Brabantse Poort;false;Nijmegen;Brabantse Poort;Nijmegen;Brabantse Poort;Nijmegen;Brabantse Poort;;
1;true;CXX;A33116128;Nijmegen Plein 1944;Nijmegen;Plein 1944;false;Nijmegen;Plein 1944;Nijmegen;Plein 1944;Nijmegen;Plein 1944;;
1;true;CXX;A33117726;Nijmegen Nassausingel;Nijmegen;Nassausingel;false;Nijmegen;Nassausingel;Nijmegen;Nassausingel;Nijmegen;Nassausingel;;
1;true;CXX;A33117728;Nijmegen Weezenhof;Nijmegen;Weezenhof;false;Nijmegen;Weezenhof;Nijmegen;Weezenhof;Nijmegen;Weezenhof;;
1;true;CXX;A33132644;Arnhem CS ;Arnhem CS;;false;Arnhem CS;;Arnhem CS;;Arnhem CS;;;
1;true;CXX;A33132885;Arnhem Brekelenkampstr.;Arnhem;Brekelenkampstr.;false;Arnhem;Brekelenkampstr.;Arnhem;Brekelenkampstr.;Arnhem;Brekelenkampstr.;;
1;true;CXX;A33135905;Oosterhout Jonagoldstraat;Oosterhout;Jonagoldstraat;false;Oosterhout;Jonagoldstraat;Oosterhout;Jonagoldstraat;Oosterhout;Jonagoldstraat;;
1;true;CXX;A35201013;Arnhem CS ;Arnhem CS;;false;Arnhem CS;;Arnhem CS;;Arnhem CS;;;
1;true;CXX;A35201107;Renkum Europalaan;Renkum;Europalaan;false;Renkum;Europalaan;Renkum;Europalaan;Renkum;Europalaan;;
1;true;CXX;A35201120;Wageningen ;Wageningen;;false;Wageningen;;Wageningen;;Wageningen;;;
1;true;CXX;A35208479;Oosterbeek Airbornemuseum;Oosterbeek;Airbornemuseum;false;Oosterbeek;Airbornemuseum;Oosterbeek;Airbornemuseum;Oosterbeek;Airbornemuseum;;
1;true;CXX;A35231716;Renkum Nieuweweg;Renkum;Nieuweweg;false;Renkum;Nieuweweg;Renkum;Nieuweweg;Renkum;Nieuweweg;;
1;true;CXX;A52401049;Dieren Station ;Dieren Station;;false;Dieren Station;;Dieren Station;;Dieren Station;;;
1;true;CXX;A52401051;Dieren Cederlaan;Dieren;Cederlaan;false;Dieren;Cederlaan;Dieren;Cederlaan;Dieren;Cederlaan;;
1;true;CXX;A52432153;Spankeren ;Spankeren;;false;Spankeren;;Spankeren;;Spankeren;;;
1;true;CXX;A52432154;Spankeren ;Spankeren;;false;Spankeren;;Spankeren;;Spankeren;;;
1;true;CXX;A52433304;Dieren Noord ;Dieren Noord;;false;Dieren Noord;;Dieren Noord;;Dieren Noord;;;
1;true;CXX;A52433306;Spankeren ;Spankeren;;false;Spankeren;;Spankeren;;Spankeren;;;
1;true;CXX;A52438973;Spankeren ;Spankeren;;false;Spankeren;;Spankeren;;Spankeren;;;
1;true;CXX;A52501049;Dieren Station ;Dieren Station;;false;Dieren Station;;Dieren Station;;Dieren Station;;;
1;true;CXX;A52538970;Dieren West ;Dieren West;;false;Dieren West;;Dieren West;;Dieren West;;;
1;true;CXX;A52601049;Dieren Station ;Dieren Station;;false;Dieren Station;;Dieren Station;;Dieren Station;;;
1;true;CXX;A52601051;Dieren Noord ;Dieren Noord;;false;Dieren Noord;;Dieren Noord;;Dieren Noord;;;
1;true;CXX;A52633304;Dieren Noord ;Dieren Noord;;false;Dieren Noord;;Dieren Noord;;Dieren Noord;;;
1;true;CXX;A55603646;Heteren ;Heteren;;false;Heteren;;Heteren;;Heteren;;;
1;true;CXX;A55645089;Elst Europaplein;Elst;Europaplein;false;Elst;Europaplein;Elst;Europaplein;Elst;Europaplein;;
1;true;CXX;A55645187;Heteren ;Heteren;;false;Heteren;;Heteren;;Heteren;;;
1;true;CXX;A56001128;Zevenaar Station;Zevenaar;Station;false;Zevenaar;Station;Zevenaar;Station;Zevenaar;Station;;
1;true;CXX;A56001131;Zevenaar Ziekenhuis;Zevenaar;Ziekenhuis;false;Zevenaar;Ziekenhuis;Zevenaar;Ziekenhuis;Zevenaar;Ziekenhuis;;
1;true;CXX;A56004753;Aerdt Schoolstraat;Aerdt;Schoolstraat;false;Aerdt;Schoolstraat;Aerdt;Schoolstraat;Aerdt;Schoolstraat;;
1;true;CXX;A56014362;Herwen ;Herwen;;false;Herwen;;Herwen;;Herwen;;;
1;true;CXX;A56020421;Aerdt Kerkweg;Aerdt;Kerkweg;false;Aerdt;Kerkweg;Aerdt;Kerkweg;Aerdt;Kerkweg;;
1;true;CXX;A56020423;Pannerden Aerdtsestraat;Pannerden;Aerdtsestraat;false;Pannerden;Aerdtsestraat;Pannerden;Aerdtsestraat;Pannerden;Aerdtsestraat;;
1;true;CXX;A56024201;Aerdt Heuvelhoek;Aerdt;Heuvelhoek;false;Aerdt;Heuvelhoek;Aerdt;Heuvelhoek;Aerdt;Heuvelhoek;;
1;true;CXX;A56032195;Herwen ;Herwen;;false;Herwen;;Herwen;;Herwen;;;
1;true;CXX;A56601128;Zevenaar Station;Zevenaar;Station;false;Zevenaar;Station;Zevenaar;Station;Zevenaar;Station;;
1;true;CXX;A56630104;Spijk ;Spijk;;false;Spijk;;Spijk;;Spijk;;;
1;true;CXX;A58901054;Doorwerth ;Doorwerth;;false;Doorwerth;;Doorwerth;;Doorwerth;;;
1;true;CXX;A58901101;Oosterbeek ;Oosterbeek;;false;Oosterbeek;;Oosterbeek;;Oosterbeek;;;
1;true;CXX;A58909517;Wolfheze ;Wolfheze;;false;Wolfheze;;Wolfheze;;Wolfheze;;;
1;true;CXX;A58927302;Oosterbeek ;Oosterbeek;;false;Oosterbeek;;Oosterbeek;;Oosterbeek;;;
1;true;CXX;A58932531;Wolfheze ;Wolfheze;;false;Wolfheze;;Wolfheze;;Wolfheze;;;
1;true;CXX;A59001054;Doorwerth via Oosterb.;Doorwerth;via Oosterb.;false;Doorwerth;via Oosterb.;Doorwerth;via Oosterb.;Doorwerth;via Oosterb.;;
1;true;CXX;A59001102;Wolfheze ;Wolfheze;;false;Wolfheze;;Wolfheze;;Wolfheze;;;
1;true;CXX;A59009517;Wolfheze Het Schild;Wolfheze;Het Schild;false;Wolfheze;Het Schild;Wolfheze;Het Schild;Wolfheze;Het Schild;;
1;true;CXX;A59031717;Wageningen De Tollenkamp;Wageningen;De Tollenkamp;false;Wageningen;De Tollenkamp;Wageningen;De Tollenkamp;Wageningen;De Tollenkamp;;
1;true;CXX;C14401168;Harderwijk ;Harderwijk;;false;Harderwijk;;Harderwijk;;Harderwijk;;;
1;true;CXX;C14401230;Zeewolde ;Zeewolde;;false;Zeewolde;;Zeewolde;;Zeewolde;;;
1;true;CXX;C14401236;Zeewolde ;Zeewolde;;false;Zeewolde;;Zeewolde;;Zeewolde;;;
1;true;CXX;C14409704;Zeewolde ;Zeewolde;;false;Zeewolde;;Zeewolde;;Zeewolde;;;
1;true;CXX;E62501142;Amersfoort GSG Arnhemseweg;Amersfoort;GSG Arnhemseweg;false;Amersfoort;GSG Arnhemseweg;Amersfoort;GSG Arnhemseweg;Amersfoort;GSG Arnhemseweg;;
1;true;CXX;E62501229;Zeewolde Kastanjelaan;Zeewolde;Kastanjelaan;false;Zeewolde;Kastanjelaan;Zeewolde;Kastanjelaan;Zeewolde;Kastanjelaan;;
1;true;CXX;E62501235;Zeewolde de Verbeelding;Zeewolde;de Verbeelding;false;Zeewolde;de Verbeelding;Zeewolde;de Verbeelding;Zeewolde;de Verbeelding;;
1;true;CXX;F02101157;Manege ;Manege;;false;Manege;;Manege;;Manege;;;
1;true;CXX;F02129643;Dronten Station;Dronten;Station;false;Dronten;Station;Dronten;Station;Dronten;Station;;
1;true;CXX;F02201157;Manege ;Manege;;false;Manege;;Manege;;Manege;;;
1;true;CXX;F02229643;Dronten Station;Dronten;Station;false;Dronten;Station;Dronten;Station;Dronten;Station;;
1;true;CXX;F03201287;Huizen Karel Doormanlaan;Huizen;Karel Doormanlaa;false;Huizen;Karel Doormanlaa;Huizen;Karel Doormanlaa;Huizen;Karel Doormanlaa;;
1;true;CXX;F03201303;Hilversum Station;Hilversum;Station;false;Hilversum;Station;Hilversum;Station;Hilversum;Station;;
1;true;CXX;F100012681;Blaricum via Huizen;Blaricum;via Huizen;true;Blaricum;via Huizen;Blaricum;via Huizen;Blaricum;via Huizen;;
1;true;CXX;F10001268;Blaricum Carpoolplaats;Blaricum;Carpoolplaats;false;Blaricum;Carpoolplaats;Blaricum;Carpoolplaats;Blaricum;Carpoolplaats;;
1;true;CXX;F100012742;Bussum Station via Huizen;Bussum Station;via Huizen;true;Bussum Station;via Huizen;Bussum Station;via Huizen;Bussum Station;via Huizen;;
1;true;CXX;F10001274;Bussum Station ;Bussum Station;;false;Bussum Station;;Bussum Station;;Bussum Station;;;
1;true;CXX;F10001284;Huizen Busstation;Huizen;Busstation;false;Huizen;Busstation;Huizen;Busstation;Huizen;Busstation;;
1;true;CXX;F10001288;Huizen 't Merk ;Huizen 't Merk;;false;Huizen 't Merk;;Huizen 't Merk;;Huizen 't Merk;;;
1;true;CXX;F100013031;Hilversum via Huizen;Hilversum;via Huizen;true;Hilversum;via Huizen;Hilversum;via Huizen;Hilversum;via Huizen;;
1;true;CXX;F10001303;Hilversum Station;Hilversum;Station;false;Hilversum;Station;Hilversum;Station;Hilversum;Station;;
